,Refdate,Id_ShareMov,Id_Shareholder,Id_Entity,Id_Product,Id_PFeeType,Id_RiskFactorBenchmark,Td_Price,Td_Value,Quote_Date,Open_ShareValue,EffQuote_Date,Subscription_Amount,Subscription_Shares,Td_OpenShares,Td_RedempShares,Td_CloseShares,Td_CloseAmount,PFee_DateBase,PFee_ShareValue,RiskFactor_Appreciation,PFee_ShareBaseBenchmark,PFeeBenchmark_Amount,Td_Performance,Closed
68,2020-02-26,426,81,3,2335,1.0,458.0,4248.8867457,4248.8867457,2019-09-10,3990.2080078,2019-09-10,170000.0,42.6043,42.43234,,42.43234,180290.21,2019-09-10,3990.2080078,1.0220271,4078.1005544,,,
69,2020-02-26,427,100,3,2335,1.0,458.0,4248.8867457,4248.8867457,2019-09-10,3990.2080078,2019-09-10,33078.5,8.28992,8.25646,,8.25646,35080.76,2019-09-10,3990.2080078,1.0220271,4078.1005544,,,
70,2020-02-26,122,17,3,2335,1.0,458.0,4248.8867457,4248.8867457,2018-08-16,3389.2758789,2018-08-16,4800000.0,1416.23172,1416.23172,,1416.23172,6017408.18,2018-08-16,3389.2758789,1.0908756,3697.2782419,,,
71,2020-02-26,123,17,3,2335,1.0,458.0,4248.8867457,4248.8867457,2018-08-24,3363.3137207,2018-08-24,2500000.0,743.31454,743.31454,,743.31454,3158259.3,2018-08-24,3363.3137207,1.0892679,3663.549776,,,
72,2020-02-26,176,26,3,2335,1.0,458.0,4248.8867457,4248.8867457,2019-02-19,3619.1311035,2019-02-19,25000.0,6.90774,6.78334,,6.78334,28821.64,2019-02-19,3619.1311035,1.0573106,3826.5458593,,,
73,2020-02-26,219,17,3,2335,1.0,458.0,4248.8867457,4248.8867457,2019-05-17,3751.2878418,2019-05-17,1200000.0,319.89014,319.89014,,319.89014,1359176.98,2019-05-17,3751.2878418,1.0420652,3909.0866537,,,
74,2020-02-26,220,28,3,2335,1.0,458.0,4248.8867457,4248.8867457,2019-05-17,3751.2878418,2019-05-17,5000.0,1.33288,1.31628,,1.31628,5592.72,2019-12-31,4171.0337088,1.0063994,4197.7258381,,,
75,2020-02-26,359,65,3,2335,1.0,458.0,4248.8867457,4248.8867457,2019-07-24,3921.810791,2019-07-24,8832.0,2.25202,2.2373,,2.2373,9506.03,2019-07-24,3921.810791,1.030078,4039.7711843,,,
76,2020-02-26,360,75,3,2335,1.0,458.0,4248.8867457,4248.8867457,2019-07-24,3921.810791,2019-07-24,5000.0,1.27492,1.26658,,1.26658,5381.55,2019-07-24,3921.810791,1.030078,4039.7711843,,,
77,2020-02-26,366,78,3,2335,1.0,458.0,4248.8867457,4248.8867457,2019-08-02,3943.7922363,2019-08-02,5000.0,1.26782,1.26055,,1.26055,5355.93,2019-08-02,3943.7922363,1.0283238,4055.4952861,,,
78,2020-02-26,595,211,3,2335,1.0,458.0,4248.8867457,4248.8867457,2019-10-24,4062.6340332,2019-10-24,15000.0,3.69219,3.68707,,3.68707,15665.94,2019-10-24,4062.6340332,1.0150909,4123.9426854,,,
79,2020-02-26,596,95,3,2335,1.0,458.0,4248.8867457,4248.8867457,2019-10-24,4062.6340332,2019-10-24,1000.0,0.24615,0.24581,,0.24581,1044.42,2019-10-24,4062.6340332,1.0150909,4123.9426854,,,
80,2020-02-26,385,93,3,2335,1.0,458.0,4248.8867457,4248.8867457,2019-08-22,3942.3955078,2019-08-22,5629.93,1.42805,1.41979,,1.41979,6032.53,2019-08-22,3942.3955078,1.025054,4041.1682506,,,
81,2020-02-26,201,17,3,2335,1.0,458.0,4248.8867457,4248.8867457,2019-04-08,3715.6589355,2019-04-08,1000000.0,269.13127,269.13127,,269.13127,1143508.29,2019-04-08,3715.6589355,1.0490145,3897.7800154,,,
82,2020-02-26,214,59,3,2335,1.0,458.0,4248.8867457,4248.8867457,2019-05-02,3746.1408691,2019-05-02,40000.0,10.67766,10.5388,,10.5388,44778.17,2019-05-02,3746.1408691,1.0448908,3914.30826,,,
83,2020-02-26,300,64,3,2335,1.0,458.0,4248.8867457,4248.8867457,2019-06-03,3750.6206055,2019-06-03,31800.0,8.4786,8.37007,,8.37007,35563.48,2019-06-03,3750.6206055,1.0392473,3897.8222658,,,
84,2020-02-26,344,65,3,2335,1.0,458.0,4248.8867457,4248.8867457,2019-06-10,3789.763916,2019-06-10,39985.0,10.55079,10.43084,,10.43084,44319.46,2019-06-10,3789.763916,1.0379689,3933.6571286,,,
85,2020-02-26,350,68,3,2335,1.0,458.0,4248.8867457,4248.8867457,2019-06-26,3841.277832,2019-06-26,750000.0,195.24753,193.39579,,193.39579,821716.81,2019-06-26,3841.277832,1.035162,3976.3448847,,,
86,2020-02-26,386,94,3,2335,1.0,458.0,4248.8867457,4248.8867457,2019-08-22,3942.3955078,2019-08-22,122586.26,31.09436,30.91448,,30.91448,131352.12,2019-08-22,3942.3955078,1.025054,4041.1682506,,,
87,2020-02-26,387,95,3,2335,1.0,458.0,4248.8867457,4248.8867457,2019-08-22,3942.3955078,2019-08-22,5000.0,1.26826,1.26092,,1.26092,5357.51,2019-08-22,3942.3955078,1.025054,4041.1682506,,,
88,2020-02-26,388,96,3,2335,1.0,458.0,4248.8867457,4248.8867457,2019-08-22,3942.3955078,2019-08-22,10000.0,2.53653,2.52186,,2.52186,10715.1,2019-08-22,3942.3955078,1.025054,4041.1682506,,,
89,2020-02-26,402,106,3,2335,1.0,458.0,4248.8867457,4248.8867457,2019-09-02,3951.0236816,2019-09-02,30000.0,7.59297,7.55144,,7.55144,32085.21,2019-09-02,3951.0236816,1.023423,4043.5684353,,,
90,2020-02-26,446,81,3,2335,1.0,458.0,4248.8867457,4248.8867457,2019-09-16,3996.9914551,2019-09-16,46754.75,11.69749,11.65318,,11.65318,49513.04,2019-09-16,3996.9914551,1.0210976,4081.3182347,,,
91,2020-02-26,447,132,3,2335,1.0,458.0,4248.8867457,4248.8867457,2019-09-16,3996.9914551,2019-09-16,8000.0,2.00151,1.99393,,1.99393,8471.98,2019-09-16,3996.9914551,1.0210976,4081.3182347,,,
92,2020-02-26,448,127,3,2335,1.0,458.0,4248.8867457,4248.8867457,2019-09-16,3996.9914551,2019-09-16,15000.0,3.75282,3.7386,,3.7386,15884.89,2019-09-16,3996.9914551,1.0210976,4081.3182347,,,
